  9.1124457e-001  9.9528106e-001
  9.1173505e-002  6.4503579e-001
  4.9885945e-001  2.9214504e-001
  5.3095419e-001  3.6422919e-001
  8.6876845e-001  1.8111805e-001
  7.1316062e-001  2.2770362e-001
  4.8279893e-001  3.6915141e-001
  9.5718843e-001  2.7189486e-002
  5.1853288e-001  4.3282284e-001
  4.4510340e-001  8.5586928e-001
  3.8380360e-001  4.6189033e-001
  8.1693717e-002  9.9384628e-001
  1.0117156e-001  4.7082579e-001
  4.2211873e-001  1.3365215e-001
  6.4922162e-001  2.1238175e-001
  4.6554317e-001  4.7232136e-001
  6.7374339e-001  1.6266859e-001
  2.8678519e-001  8.0825624e-001
  6.7894682e-001  2.3417656e-001
  1.5011117e-001  1.6262665e-003
  1.3991307e-001  5.5152557e-001
  7.0784563e-001  9.8314876e-001
  8.4896898e-001  3.3309689e-001
  7.8587743e-001  4.4005906e-001
  9.8846104e-001  9.9808545e-001
  7.3808259e-001  1.0707123e-001
  2.4899983e-001  2.4122067e-001
  7.8347531e-001  2.5248186e-001
  5.0205985e-001  9.8602253e-001
  2.8854224e-002  8.1023875e-001
  9.3068570e-002  8.6792441e-001
  3.2627855e-001  9.4317300e-001
  2.0096861e-001  5.8728432e-001
  2.3238934e-001  1.9850586e-001
  8.9652755e-001  2.2434490e-001
  2.3539649e-001  9.1374649e-003
  4.9477369e-001  9.9209440e-001
  4.8051082e-001  9.2018825e-001
  1.0464605e-001  6.6506379e-001
  6.8594973e-001  7.0339759e-001
  1.2746261e-001  4.7228101e-001
  1.9305902e-001  4.8268993e-001
  9.1687820e-001  8.7548833e-001
  8.3997433e-001  7.1680303e-001
  8.5636229e-001  8.0894176e-001
  3.7497355e-001  7.8324156e-001
  5.8853491e-001  1.9901234e-001
  9.4884814e-002  1.6301992e-001
  5.8881724e-001  2.2238471e-001
  5.8244526e-001  3.4647452e-001
  3.7221595e-001  1.3792104e-001
  7.0871598e-001  4.3234465e-001
  4.2169430e-001  3.3260583e-001
  6.8071652e-001  1.9489925e-001
  2.1017491e-001  1.5336000e-001
  1.9394633e-001  9.0877125e-001
  6.5116243e-001  1.4200292e-001
  1.4815826e-001  1.1347933e-001
  3.9214325e-001  3.1677754e-001
  6.7196708e-001  3.2820147e-001
  9.9717517e-001  8.5359794e-001
  7.2445494e-001  2.0053404e-001
  1.6801679e-001  1.2532170e-001
  2.2408111e-001  7.6889159e-001
  7.4232342e-004  6.9638090e-001
  6.9898224e-001  9.5035554e-001
  8.5947296e-001  3.4052384e-001
  8.6872738e-001  4.9825153e-001
  5.0257195e-001  9.3923284e-001
  3.1203680e-001  4.6275940e-001
  8.6965063e-001  9.3240850e-001
  7.8981731e-002  7.0466850e-001
  8.6255362e-001  6.5624736e-001
  1.5700513e-001  6.1434056e-001
  1.0271388e-001  8.7162745e-001
  3.8431907e-001  4.1561673e-001
  1.5792411e-001  3.0057084e-001
  8.9177605e-001  7.2918985e-001
  6.3793970e-001  5.3028081e-001
  9.6921333e-001  9.1397064e-002
  8.5352855e-001  4.4412919e-001
  4.8315110e-001  2.8276780e-001
  3.7754950e-001  7.3414802e-001
  4.7702868e-001  9.0842914e-001
  3.4980944e-001  9.6449625e-001
  7.1664554e-001  4.3577279e-001
  1.2580810e-001  8.9827059e-001
  4.5875398e-001  3.5137654e-001
  2.4789941e-001  2.3694999e-001
  2.6482253e-001  4.8414982e-001
  6.4601914e-001  2.6444632e-001
  9.6022739e-001  4.9266140e-001
  7.4430762e-001  5.6934161e-001
  9.4652533e-001  2.0897492e-002
  2.8855712e-001  4.9256286e-001
  5.6535512e-001  5.2617681e-001
  5.0208617e-001  3.3214321e-001
  3.0069831e-001  8.5661397e-001
  2.4948233e-001  9.1983237e-001
  6.0226646e-001  2.9177295e-001
  5.1814645e-001  2.1471786e-001
  4.2629651e-001  3.8251246e-001
  3.2013291e-001  2.7379507e-002
  3.2221997e-001  1.4170971e-001
  2.4302360e-001  2.9095236e-001
  8.8544786e-001  1.8491076e-001
  9.2628517e-001  2.7277749e-001
  1.8011983e-002  4.6778540e-001
  6.8290835e-001  2.1806968e-001
  7.5287082e-001  7.8576854e-001
  5.9138387e-001  2.6122834e-001
  7.9140853e-001  3.1388585e-001
  5.9214621e-002  6.6662679e-001
  8.5368414e-002  5.1165639e-001
  9.8595906e-001  9.5148711e-001
  2.3063109e-001  4.9697478e-002
  7.7818877e-001  8.9981826e-001
  8.4530517e-002  6.8188420e-001
  2.9062743e-001  5.5528332e-001
  2.8440249e-001  5.2454833e-001
  9.3595972e-002  1.7774240e-001
  8.4313889e-001  3.2703749e-001
  1.6476279e-001  3.3640474e-001
  9.7931654e-001  6.1637606e-001
  6.1543502e-001  1.0728971e-001
  8.7916320e-001  8.8455754e-001
  6.7166244e-001  4.0936400e-001
  1.4299323e-001  9.5023854e-001
  3.1187469e-001  8.9485341e-001
  9.1586998e-001  8.6561664e-001
  6.4556314e-003  6.6293956e-001
  2.2265721e-001  1.3237234e-001
  3.0886279e-001  2.5120802e-005
  7.6721281e-001  1.4817901e-001
  1.5613643e-001  4.6103959e-002
  5.2055314e-001  8.9312059e-001
  8.3931643e-001  3.2077183e-001
  6.1172136e-002  5.6846371e-001
  2.9863312e-001  7.0242649e-001
  1.4923203e-001  8.8818798e-002
  4.7199651e-001  7.5356396e-001
  5.5626904e-001  7.8568815e-002
  7.6634628e-001  9.4149666e-001
  3.1270652e-001  2.8694418e-001
  1.3750650e-001  1.8243567e-001
  1.9063029e-001  3.3350434e-001
  7.7705765e-001  4.4659975e-001
  7.9386900e-001  8.0400212e-001
  9.1306874e-002  6.6058215e-001
  7.3242805e-001  1.6358265e-001
  5.8807154e-001  9.4639994e-001
  4.8291713e-001  9.7309961e-001
  3.8826911e-001  8.5910598e-001
  5.0621264e-001  5.0642641e-001
  8.1316461e-001  5.1334879e-001
  5.9142829e-002  6.2817409e-001
  4.7277605e-001  4.7351152e-001
  1.6814942e-001  7.9559738e-001
  7.1353815e-001  3.7993186e-001
  3.5259268e-001  5.3282784e-001
  8.5889960e-001  9.6509829e-001
  8.4799041e-001  1.3181754e-001
  9.7318803e-001  1.6091819e-001
  6.1940584e-001  6.8543721e-001
  3.0397599e-001  7.0078908e-002
  8.6806980e-001  9.2104331e-001
  8.2670847e-001  6.3822951e-001
  6.1342273e-001  5.2448398e-001
  5.0744169e-001  2.8067284e-001
  2.9215557e-001  9.1612949e-003
  2.3369906e-001  2.3713817e-003
  1.7636130e-001  4.6605859e-001
  2.5041509e-001  4.7425493e-001
  9.4080369e-001  9.8734427e-001
  2.4630569e-001  6.2768521e-001
  9.4033370e-001  9.9191600e-001
  5.8591307e-001  5.3306504e-001
  7.2200529e-001  8.1266066e-001
  1.2499261e-001  6.4584585e-001
  4.9830597e-001  2.4088333e-001
  8.7074889e-001  9.5211588e-001
  5.9525998e-001  1.7747342e-001
  1.8931833e-001  3.5274767e-001
  8.0425131e-001  6.8707516e-001
  1.0642881e-002  5.6879861e-001
  1.0570091e-001  3.8736777e-001
  5.6743329e-001  9.9873419e-001
  1.7633824e-001  1.9748514e-002
  6.0868934e-001  8.2194202e-001
  9.4314161e-001  5.8898962e-001
  3.7525326e-001  8.9580764e-002
  7.7837956e-001  9.3629337e-002
  7.5243908e-001  8.3442961e-001
  1.6307443e-001  3.8034654e-001
  2.9468896e-001  3.0217501e-001
  1.8390765e-001  5.1740008e-001
  6.0338848e-001  7.2454695e-001
  6.9490657e-001  4.7903809e-001
  7.5976793e-001  4.5514886e-001
  5.9581521e-001  9.2273422e-001
  1.6850361e-001  7.8261280e-001
  8.6819702e-001  1.2951819e-001
  8.0493218e-001  3.1686306e-001
  4.7149676e-001  3.1793850e-001
  1.7472205e-001  4.7844259e-002
  7.5378154e-002  6.0401568e-001
  2.2174784e-001  1.3040491e-001
  7.3555824e-001  5.6159965e-001
  9.9667270e-001  7.2651026e-001
  9.0965741e-001  1.0306290e-001
  9.4284620e-001  2.6506936e-001
  7.7030364e-001  5.5842232e-001
  1.6236935e-002  6.3189335e-001
  9.4278499e-001  3.2044275e-001
  4.5736968e-001  4.9121610e-001
  2.7734077e-001  6.9171665e-001
  3.5346293e-001  3.0756863e-001
  9.7503191e-001  9.6814965e-001
  4.7209937e-001  6.6662576e-002
  8.3596317e-001  1.1443855e-001
  6.7479621e-001  2.0457826e-001
  3.1363267e-001  5.7226325e-001
  6.5121709e-001  5.1880382e-001
  3.4512311e-001  8.1380793e-001
  7.2572224e-002  1.1001911e-001
  1.4712730e-001  8.8576040e-001
  4.7375509e-001  9.0268735e-001
  2.2426788e-001  6.5192666e-001
  7.3993405e-001  1.7527556e-001
  2.3057483e-001  4.6871083e-001
  4.9666580e-002  7.7625571e-001
  3.8827280e-001  1.8752737e-002
  6.6896877e-001  5.1572804e-001
  1.1839839e-001  9.2370988e-001
  1.6913831e-001  6.9436628e-001
  2.8906596e-001  4.9944048e-001
  4.9581520e-001  8.0344755e-001
  2.4636425e-001  4.6978678e-001
  7.7932283e-001  8.3298343e-001
  1.5515205e-001  1.5335778e-001
  4.8987076e-002  8.7168181e-001
  8.6944596e-001  6.6897172e-001
  8.7693866e-001  1.5810556e-001
  4.5309666e-002  6.4746485e-001
  9.3926585e-001  7.1583923e-001
  5.8448152e-001  4.4542517e-001
  9.2740753e-001  8.4361434e-001
  9.1763797e-001  8.5048829e-002
  1.1954411e-001  2.1519692e-001
  9.7296384e-001  8.4546111e-001
  1.3432492e-001  5.8677079e-002
  1.1261853e-001  8.9552458e-002
  9.5691586e-001  7.3697713e-002
  4.9554197e-001  3.9392344e-001
  3.3183186e-001  8.9011717e-001
  1.2877236e-001  3.7875944e-001
  8.7885959e-001  8.9059208e-001
  5.0488299e-001  6.6709396e-001
  6.5673749e-002  6.5822364e-001
  8.9237014e-001  8.6443821e-001
  5.4022306e-001  8.5408240e-001
  2.9658548e-001  9.6385551e-001
  5.2927932e-001  9.2034017e-001
  6.7136056e-001  1.0469223e-001
  7.7351912e-001  6.8090777e-001
  6.3402765e-001  4.5430617e-001
  1.6194173e-001  3.7276459e-001
  2.0976528e-001  2.5859399e-001
  6.9097626e-001  5.0370495e-001
  3.1462819e-002  3.9184619e-001
  1.1377951e-002  1.3649721e-001
  1.1185156e-001  5.5781378e-001
  1.4488924e-001  2.7429917e-001
  8.3390002e-001  7.8310316e-001
  1.4696926e-001  5.5024509e-001
  8.3142371e-001  7.0676027e-001
  1.4187838e-001  5.6551923e-001
  5.1375074e-001  3.8054914e-001
  1.8344098e-001  2.5553534e-001
  2.6834832e-001  4.1929841e-001
  3.3643565e-001  3.1250674e-001
  7.6513939e-001  9.6009926e-001
  9.4207903e-001  7.2516808e-001
  3.8981547e-001  5.0886641e-001
  7.0830930e-001  5.0820005e-001
  8.2555095e-001  1.1270929e-001
  3.8386240e-001  2.5153167e-002
  5.1893641e-001  1.3244641e-001
  9.0660569e-001  2.3212845e-001
  6.7252888e-001  8.5922289e-001
  2.7488418e-001  1.4949929e-001
  6.0555661e-001  8.6302375e-001
  2.7101060e-001  1.2342836e-001
  4.7653959e-001  3.1741120e-001
  9.6156861e-001  4.7886479e-001
  8.4156100e-001  4.7693417e-001
  4.7231366e-001  4.5918784e-001
  8.1220449e-001  7.1478158e-001
  2.4643822e-001  2.8667195e-001
  4.7754087e-001  6.8976293e-001
  5.8391195e-001  2.9058711e-001
  8.7506631e-001  7.6979788e-001
  5.5313051e-001  4.7781854e-001
  4.5112965e-001  5.7406301e-001
  7.7496606e-001  8.8140076e-001
  2.3975701e-001  1.4395386e-001
  3.7002338e-001  1.3280038e-003
  4.9493141e-001  8.8351135e-001
  6.9435406e-001  8.0095483e-001
  2.0947349e-002  2.0266620e-001
  6.0676976e-001  4.7940705e-001
  5.8542258e-001  1.7038685e-001
  2.3067895e-001  2.4752384e-001
  4.8159189e-001  5.9023969e-001
  8.7087069e-002  1.0032993e-001
  8.1583742e-001  7.4393026e-001
  9.8366364e-001  4.5385397e-001
  6.0272241e-001  3.3853920e-003
  7.6955311e-001  2.2852931e-001
  1.2104108e-001  9.8222825e-001
  4.4205900e-001  8.6200191e-002
  3.3739026e-001  8.2211518e-001
  8.9986924e-001  1.4229522e-001
  4.7749590e-001  6.4929802e-001
  2.6176549e-001  1.6186217e-001
  1.5174720e-001  3.7375117e-001
  5.2240444e-001  1.9157231e-001
  8.2215002e-001  4.4141455e-001
  8.5576068e-002  3.5199871e-001
  7.9967035e-002  9.6931282e-001
  1.6158456e-001  4.1334284e-001
  3.8360753e-001  8.1982757e-001
  2.4491858e-001  7.0133914e-001
  2.0454431e-001  9.2266828e-001
  9.7144724e-001  2.9209368e-001
  6.4835098e-001  4.6251809e-001
  3.7559734e-001  1.2016886e-001
  8.5489853e-001  2.6616294e-002
  5.0884919e-001  8.8778561e-001
  7.1557197e-001  1.5778373e-001
  6.4738869e-001  5.2529168e-001
  1.6258955e-002  7.9993186e-001
  7.2681335e-001  8.9124280e-001
  5.8113018e-001  6.1857816e-001
  3.6113357e-001  6.1249804e-001
  4.7162000e-001  9.7308795e-001
  4.4627256e-001  5.4909841e-001
  5.8256196e-002  2.5989578e-001
  7.9236497e-001  2.5349454e-001
  9.5813757e-001  8.2815801e-001
  3.9824456e-001  4.7284329e-002
  1.2523435e-001  5.7660859e-001
  4.4943534e-001  7.3157375e-002
  4.5003565e-001  3.4965167e-001
  6.3967510e-001  4.1457952e-001
  5.6620977e-001  2.2360549e-001
  2.6939533e-001  1.6637958e-001
  1.6959501e-001  2.1231059e-001
  2.0377608e-002  8.2850455e-001
  6.1200227e-001  3.4148112e-001
  5.0658773e-001  5.0842478e-001
  8.1318279e-003  4.1678073e-001
  6.0522190e-001  5.0289710e-001
  9.8443151e-001  5.6840152e-001
  8.0116145e-001  1.0836185e-001
  6.1000114e-001  3.6958741e-001
  2.9433851e-001  3.2536502e-001
  9.6930542e-001  7.7922468e-001
  3.6178156e-001  5.0764457e-001
  9.8487957e-001  4.7348702e-001
  3.3118314e-001  1.2476247e-001
  3.2913175e-001  2.7591312e-001
  2.7995880e-001  8.0194319e-001
  7.8978140e-001  8.7171032e-001
  6.0505767e-001  3.1181036e-001
  6.1370229e-001  8.6371635e-001
  2.6224168e-001  1.3218522e-001
  1.9632776e-001  3.9812826e-001
  2.2046687e-001  4.7375520e-001
  4.9852322e-001  4.3291190e-001
  7.7959793e-001  7.8594150e-002
  5.1424390e-001  6.4719580e-001
  6.2253250e-001  6.9766091e-001
  1.0299282e-001  3.2329333e-001
  7.0545812e-002  9.7341232e-001
  5.2634786e-001  1.6199374e-001
  3.0163789e-003  8.1132621e-001
  1.4491139e-001  1.7572618e-002
  4.3412403e-001  8.3880994e-001
  4.1671865e-001  8.3022556e-001
  4.0870307e-001  9.1022922e-001
  4.5052112e-001  3.8708434e-001
  2.8924879e-001  5.3162668e-001
  3.0631901e-001  9.9540028e-001
  9.8703233e-001  4.8628700e-001
  8.3534812e-001  7.5415395e-001
  4.3351500e-001  9.3575353e-001
  2.4692636e-001  2.0135436e-001
  7.4226137e-001  4.5981410e-001
  9.5755791e-001  4.8479637e-002
  9.0802461e-001  8.0889849e-001
  8.5466774e-001  4.9038533e-001
  3.2614148e-001  4.0982938e-002
  6.9781454e-002  1.5750287e-001
  2.1523014e-001  2.1713238e-001
  2.2196949e-001  7.2275457e-002
  3.8680503e-001  9.3111842e-001
  5.4550538e-001  5.0974248e-001
  9.7626038e-001  7.6818132e-001
  2.7246644e-001  1.9232140e-001
  4.6814084e-001  2.4218845e-001
  8.8702802e-001  2.0345780e-001
  4.5205750e-001  5.6799016e-001
  9.8552115e-001  3.4141069e-001
  3.8358137e-001  2.8658028e-002
  6.9513088e-001  2.8800523e-001
  7.0092781e-001  4.4607408e-001
  5.9769083e-001  9.6270131e-001
  7.0622336e-004  8.6920351e-001
  5.3806875e-001  2.4278920e-002
  2.8550883e-001  2.0856340e-001
  8.6318818e-001  5.5405181e-001
  7.3278297e-001  3.7510187e-001
  3.5711952e-001  7.6770091e-001
  9.6414603e-002  4.7165991e-001
  9.4787821e-001  8.4144070e-001
  2.5967668e-001  5.6497182e-001
  7.2485831e-001  8.5401787e-001
  2.0117086e-001  8.9735062e-002
  4.3490901e-001  3.3146438e-001
  5.6736419e-001  3.6815649e-001
  4.6478178e-001  8.4764480e-001
  2.6311659e-001  3.3221344e-002
  4.1659830e-002  9.0955388e-001
  7.4224301e-001  9.0965240e-001
  8.6337496e-001  5.7145536e-002
  9.5669378e-001  1.2945087e-001
  2.8105652e-001  5.0058426e-001
  5.2257436e-001  6.7381590e-001
  7.6675212e-001  9.3241364e-001
  5.0255360e-001  9.1501687e-001
  3.7168048e-002  3.2584237e-001
  1.5776609e-001  8.8986076e-001
  8.8601265e-001  4.0125782e-001
  3.2776811e-001  9.5313427e-001
  5.9234502e-002  2.7879093e-001
  1.1464502e-001  9.9324818e-001
  2.1887643e-001  6.7299171e-001
  2.4095521e-001  3.1528631e-001
  7.2235888e-001  2.8210366e-001
  4.5759930e-001  2.6126552e-002
  3.1157741e-001  9.5965825e-001
  6.1497176e-001  9.6765770e-001
  6.5728536e-001  9.4067627e-001
  4.2879557e-001  3.4071900e-001
  4.6542541e-001  3.3365376e-001
  1.5828333e-001  3.7500632e-002
  6.2633505e-002  3.9877105e-002
  5.2115505e-001  9.0929210e-001
  7.4424922e-001  6.4405087e-001
  9.8260801e-002  3.7421265e-001
  8.4708434e-002  4.2902691e-001
  9.5507259e-001  9.4569672e-001
  6.1433698e-001  4.5363110e-001
  4.9023798e-001  7.4997856e-002
  2.9608670e-002  9.5122511e-001
  5.6570335e-001  2.9489656e-001
  7.1524508e-001  7.2012314e-001
  8.5235615e-002  8.8568056e-001
  6.5198372e-001  9.8332361e-002
  8.7922784e-001  9.9866280e-001
  2.5834974e-001  4.6870523e-001
  6.2947838e-002  5.5823505e-003
  5.7476841e-001  8.1339741e-001
  4.5327322e-001  9.7941284e-002
  6.5599855e-001  5.3932590e-001
  3.6762011e-001  5.6965762e-001
  6.2506249e-001  6.5639477e-001
  4.4451459e-001  6.8393144e-001
  9.3995230e-001  7.6573228e-001
  3.8259787e-001  1.8169005e-002
  3.3918731e-001  8.4054692e-001
  9.6601165e-001  3.3479340e-001
  4.0782257e-001  4.3918833e-001
  8.2114138e-001  8.7264853e-001
  3.0388763e-001  8.8565632e-001
  5.1558262e-001  4.6787278e-001
  8.5925940e-001  4.6239671e-001
  2.8407244e-001  2.5195950e-001
  1.1899396e-001  7.1832600e-001
  3.0222422e-001  6.6768163e-001
  9.8624744e-001  6.8384668e-001
  3.5777136e-001  1.9558028e-001
  9.9861527e-001  1.7413854e-001
  7.3793920e-001  9.5354816e-001
  1.4312871e-001  5.2480650e-001
  9.0267616e-002  8.4973529e-001
  4.1331375e-001  6.4665148e-002
  5.7510563e-002  1.0844486e-002
  4.2594436e-001  3.5341839e-001
  4.7891208e-001  7.1446785e-001
  8.1276209e-001  7.4426471e-001
  8.3535528e-001  7.2147161e-001
  1.7455915e-001  6.8589452e-001
  6.1696345e-001  4.5615761e-001
  3.6641625e-001  2.1582736e-001
  9.7168168e-001  6.4697334e-001
  7.2712961e-001  6.1310590e-001
  6.4293132e-001  4.6433248e-001
  6.5721565e-001  8.5744868e-001
  5.1973115e-001  6.5613779e-001
  7.3470739e-001  3.8870162e-001
  8.0505417e-002  6.5245879e-003
  6.8259038e-002  3.1658217e-001
  3.0209627e-001  2.7375472e-001
  7.7578038e-001  8.8731109e-001
  8.6730460e-001  6.0599509e-001
  8.6731998e-001  4.3198369e-001
  1.5659793e-001  8.0708294e-001
  3.0125851e-001  3.8191953e-001
  6.8899606e-001  2.2385631e-001
  6.2149318e-001  1.5720852e-001
  3.7573760e-001  4.8468449e-002
  3.3761691e-001  6.5267266e-001
  8.0975476e-001  5.4266441e-001
  6.0659848e-002  3.7022358e-001
  5.5734180e-001  8.9812536e-001
  4.5374393e-001  8.6633686e-001
  6.8040472e-001  3.2510447e-004
  7.7622255e-002  9.1934793e-001
  5.7662819e-001  9.3447178e-001
  7.5505725e-001  8.9826576e-001
  5.7199650e-001  5.7668054e-001
  1.6910211e-001  4.6219827e-001
  8.1823209e-001  4.8814173e-001
  8.0822563e-001  2.5059666e-001
  9.6593936e-001  6.8013241e-002
  4.5079138e-001  5.2960846e-001
  4.2327528e-001  3.1005431e-001
  3.3724886e-001  5.6259627e-001
  6.8404782e-001  9.3886568e-001
  5.4374207e-001  2.2573838e-001
  2.2291511e-001  4.7551840e-001
  2.1642926e-001  4.6766776e-001
  7.8367705e-001  7.9330128e-001
  1.8537545e-002  4.9565080e-001
  4.3314360e-001  9.9634803e-001
  5.9768597e-001  1.5201724e-001
  1.8165415e-003  7.7522577e-001
  9.7535888e-001  6.4651172e-001
  9.3560774e-001  9.6896151e-001
  4.8163832e-001  2.4882824e-002
  6.6578963e-001  2.4946133e-001
  2.2985994e-002  1.4323818e-001
  5.5929314e-001  2.7885158e-001
  2.9139326e-001  3.5290545e-001
  5.6034515e-001  2.8831307e-002
  1.1061106e-001  3.3941768e-001
  8.8709815e-001  8.4238116e-001
  4.7533093e-001  2.3939286e-001
  9.8029415e-001  2.7038355e-001
  2.1458819e-001  1.8096198e-001
  9.2385845e-001  5.4989286e-001
  4.2518803e-001  9.0489373e-001
  2.5859300e-001  8.6715202e-001
  5.1646993e-001  9.0770434e-001
  5.1263561e-001  7.2868648e-001
  4.2665479e-001  6.9350989e-001
  5.8716772e-001  7.4503363e-001
  7.1046551e-001  1.2047640e-001
  2.8789801e-001  8.3699844e-001
  8.0764375e-001  9.8114225e-001
  6.3656147e-001  5.8384175e-001
  6.4323571e-001  1.4071374e-001
  5.9012660e-001  3.9230402e-001
  3.0704032e-001  9.3851120e-002
  5.6523453e-001  4.8823717e-002
  5.0319357e-001  5.4842247e-001
  2.0918669e-002  5.3230246e-001
  5.2412457e-001  4.4484101e-001
  5.0131499e-001  7.9574205e-001
  1.4654573e-001  5.6909636e-001
  8.0265382e-002  3.6429266e-001
  4.0118728e-001  8.8421023e-001
  8.8678513e-001  6.9228519e-001
  4.5105877e-001  4.9267491e-001
  9.6403293e-001  2.1572440e-001
  6.5767341e-001  9.1476538e-001
  3.0911876e-001  7.1900980e-001
  4.7276453e-003  1.6090601e-001
  5.4507244e-001  9.4351334e-001
  1.2657561e-001  5.4406988e-001
  7.5542433e-001  1.1898379e-002
  8.7168620e-001  8.5667505e-002
  7.7380268e-001  6.6652797e-001
  2.6531848e-001  7.1495169e-001
  8.0521844e-001  4.4852737e-001
  6.1986530e-002  6.7717170e-001
  7.9792564e-001  5.7413335e-001
  8.3952782e-001  8.6490685e-001
  3.0759825e-001  6.3007146e-001
  1.0990748e-002  6.0573207e-001
  2.3831713e-002  3.5668993e-001
  8.6072202e-001  8.4952120e-001
  1.3891887e-002  1.3767190e-001
  7.5305060e-001  6.0822242e-001
  9.5488958e-001  4.2229414e-001
  7.7299381e-001  2.2064362e-002
  9.8097476e-001  6.2262116e-001
  9.1451065e-001  1.7924836e-001
  3.3965207e-001  4.6659714e-003
  1.1658274e-001  1.5057529e-001
  1.0160941e-001  3.5028578e-001
  4.9256800e-001  8.4095351e-001
  2.5792869e-001  5.0714823e-001
  2.9015881e-001  5.3501676e-001
  1.7608996e-003  4.8742689e-002
  1.1343436e-001  4.4553722e-002
  7.4937128e-001  6.5107629e-001
  5.8143766e-001  1.5498559e-002
  1.3099076e-002  5.6009046e-001
  4.3952676e-001  4.0886378e-001
  7.6147374e-001  4.1688357e-001
  3.6474701e-001  8.1329356e-001
  1.1011499e-001  5.6766232e-001
  9.4802132e-001  2.4720161e-002
  6.4336223e-001  2.1947299e-001
  6.3713941e-001  2.0951101e-001
  6.4000329e-001  2.4036462e-001
  7.6343964e-002  5.3264758e-001
  2.1985609e-001  9.3545826e-001
  6.0246334e-001  9.2392307e-001
  4.6334349e-001  6.4723148e-002
  2.7808843e-001  6.5685922e-002
  2.0426558e-001  2.7178152e-001
  5.5769275e-001  5.5448414e-001
  9.3618997e-002  5.6711718e-001
  2.7002299e-001  1.8416890e-002
  3.8197633e-001  9.9394640e-001
  5.5202510e-001  6.5595252e-001
  6.1214065e-001  9.5617950e-001
  7.7601708e-001  9.4647443e-001
  7.4801078e-001  6.2528870e-001
  7.9138616e-001  9.5779858e-001
  4.5466739e-001  2.0607758e-002
  7.8644589e-001  8.1476461e-001
  3.9817791e-001  1.9506715e-001
  6.1924289e-001  2.2960291e-001
  6.3267043e-001  1.8615386e-001
  2.7588292e-001  7.3305510e-001
  1.5075505e-001  2.5581563e-001
  6.4691168e-001  9.0973897e-002
  5.0075156e-001  5.4196035e-001
  1.6811187e-001  5.9128720e-001
  6.7760760e-002  8.1120597e-001
  7.4384441e-001  7.0405225e-001
  2.1944645e-001  4.0410380e-001
  4.7614720e-001  9.4770653e-001
  8.2531458e-001  3.1068592e-001
  1.7901298e-001  1.6353290e-001
  6.5242204e-001  8.3038173e-002
  5.7970349e-002  3.0664004e-001
  2.7801931e-001  4.3547612e-001
  4.8293775e-001  2.5733832e-001
  6.7861688e-001  6.0002642e-001
  7.5752090e-001  8.7616414e-001
  4.8717318e-001  7.7721298e-001
  3.9794043e-001  8.3246906e-001
  4.4620037e-001  9.5417497e-001
  2.8530280e-001  6.9995370e-001
  7.7485262e-001  9.4336416e-001
  9.7409479e-001  1.8975186e-001
  3.3324166e-002  3.7920632e-001
  9.6692648e-001  1.7185621e-001
  5.1421178e-001  7.0749899e-002
  7.1571307e-001  1.2829223e-001
  2.7129088e-001  6.7361517e-001
  5.2477573e-001  2.7536638e-001
  7.0627599e-001  7.7662409e-001
  3.8875954e-001  2.9208063e-001
  3.0104323e-001  7.6400918e-003
  4.2436005e-001  1.3809314e-001
  3.3286135e-002  1.4073641e-001
  6.7835292e-001  7.9225133e-001
  7.2841820e-001  5.6355763e-001
  9.6212058e-001  6.2304273e-001
  9.9027409e-001  8.0355232e-001
  1.1169983e-001  2.0747405e-001
  1.3177412e-001  2.5151762e-001
  1.7219257e-001  1.0189052e-001
  4.3656580e-001  3.3798946e-001
  9.5150972e-001  6.1436539e-001
  7.7176271e-001  4.5694985e-001
  5.3392683e-001  4.3689874e-001
  6.5155185e-001  4.7551160e-001
  4.8027063e-001  7.7615176e-002
  2.4707592e-001  8.5048741e-001
  1.2536732e-001  1.3045595e-002
  5.8953724e-001  6.1393861e-001
  3.7580691e-002  6.2052346e-001
